id,givenName,familyName,middleName,honorificSuffix,birthYear,deathYear,num_terms,positions,states,parties,congress_range
B000207,Josiah,Bartlett,,Jr.,1768.0,1838.0,1,['Representative'],['NH'],['Democratic Republican'],12-12
B000210,Mordecai,Bartley,,,1783.0,1870.0,4,['Representative'],['OH'],"['Adams', 'Adams-Clay Republican', 'Anti-Jacksonian']",18-21
B000212,David,Barton,,,1783.0,1837.0,5,['Senator'],['MO'],"['Democratic Republican', 'Adams', 'Adams-Clay Republican', 'Anti-Jacksonian']",17-21
B000224,Burwell,Bassett,,,1764.0,1841.0,10,['Representative'],['VA'],"['Democratic Republican', 'Jacksonian', 'Crawford Republican']",9-20
B000226,Richard,Bassett,,,1745.0,1815.0,2,['Senator'],['DE'],['Anti-Administration'],1-2
B000228,Ephraim,Bateman,,,1780.0,1829.0,6,"['Senator', 'Representative']",['NJ'],"['Democratic Republican', 'Adams']",14-20
B000231,Edward,Bates,,,1793.0,1869.0,1,['Representative'],['MO'],['Adams'],20-20
B000233,Isaac,Bates,Chapman,,1779.0,1845.0,8,"['Senator', 'Representative']",['MA'],"['Whig', 'Adams', 'Anti-Jacksonian']",20-29
B000235,James,Bates,Woodson,,1788.0,1846.0,2,['Delegate'],['AR'],[],16-17
B000234,James,Bates,,,1789.0,1882.0,1,['Representative'],['ME'],['Jacksonian'],22-22
B000249,James,Bayard,Asheton,Sr.,1767.0,1815.0,8,"['Senator', 'Representative']",['DE'],['Federalist'],5-12
B000255,Francis,Baylies,,,1783.0,1852.0,3,['Representative'],['MA'],"['Jackson Federalist', 'Jacksonian', 'Federalist']",17-19
B000256,William,Baylies,,,1776.0,1865.0,4,['Representative'],['MA'],"['Federalist', 'Anti-Jacksonian']",11-23
B000257,Robert,Baylor,Emmett Bledsoe,,1793.0,1874.0,1,['Representative'],['AL'],['Jacksonian'],21-21
B000260,Thomas,Bayly,Monteagle,,1775.0,1834.0,1,['Representative'],['VA'],['Federalist'],13-13
B000258,Thomas,Bayly,,,1775.0,1829.0,3,['Representative'],['MD'],['Federalist'],15-17
B000266,James,Beale,Madison Hite,,1786.0,1866.0,4,['Representative'],['VA'],"['Democrat', 'Jacksonian']",23-32
B000273,Reasin,Beall,,,1769.0,1843.0,1,['Representative'],['OH'],['Democratic Republican'],13-13
B000277,Benning,Bean,Moulton,,1782.0,1866.0,2,['Representative'],['NH'],['Jacksonian'],23-24
B000281,Samuel,Beardsley,,,1790.0,1860.0,4,['Representative'],['NY'],"['Democrat', 'Jacksonian']",22-28
B000282,John,Beatty,,,1749.0,1826.0,2,"['Delegate', 'Representative']",['NJ'],['Pro-Administration'],1-3
B000285,Martin,Beaty,,,1784.0,1856.0,1,['Representative'],['KY'],['Anti-Jacksonian'],23-23
B000286,Andrew,Beaumont,,,1790.0,1853.0,2,['Representative'],['PA'],['Jacksonian'],23-24
B000301,George,Bedinger,Michael,,1756.0,1843.0,2,['Representative'],['KY'],['Democratic Republican'],8-9
B000306,Philemon,Beecher,,,1775.0,1839.0,5,['Representative'],['OH'],"['Adams', 'Adams-Clay Republican', 'Federalist']",15-20
B000308,Thomas,Beekman,,,1790.0,1870.0,1,['Representative'],['NY'],['Anti-Jacksonian'],21-21
B000324,George,Belden,Ogilvie,,1797.0,1833.0,1,['Representative'],['NY'],['Jacksonian'],20-20
B000338,James,Bell,Martin,,1796.0,1849.0,1,['Representative'],['OH'],['Anti-Jacksonian'],23-23
B000340,John,Bell,,,1796.0,1869.0,13,"['Senator', 'Representative']",['TN'],"['Whig', 'Opposition', 'Jacksonian', 'American (Know-Nothing)', 'Anti-Jacksonian']",20-35
B000345,Samuel,Bell,,,1770.0,1850.0,6,['Senator'],['NH'],"['Adams', 'Adams-Clay Republican', 'Anti-Jacksonian']",18-23
B000350,Joseph,Bellinger,,,1773.0,1830.0,1,['Representative'],['SC'],['Democratic Republican'],15-15
B000368,Benjamin,Bennet,,,1764.0,1840.0,2,['Representative'],['NJ'],['Democratic Republican'],14-15
B000388,Egbert,Benson,,,1746.0,1833.0,4,"['Delegate', 'Representative']",['NY'],"['Pro-Administration', 'Federalist']",1-13
B000396,Lemuel,Benton,,,1754.0,1818.0,3,['Representative'],['SC'],"['Democratic Republican', 'Anti-Administration']",3-5
B000398,Thomas,Benton,Hart,,1782.0,1858.0,16,"['Senator', 'Representative']",['MO'],"['Democratic Republican', 'Jacksonian', 'Democrat']",17-33
B000405,John,Bergen,Teunis,,1786.0,1855.0,1,['Representative'],['NY'],['Jacksonian'],22-22
B000413,John,Berrien,Macpherson,,1781.0,1856.0,10,['Senator'],['GA'],"['Whig', 'Jacksonian']",19-32
B000423,Lauchlin,Bethune,,,1785.0,1874.0,1,['Representative'],['NC'],['Jacksonian'],22-22
B000425,Silas,Betton,,,1768.0,1822.0,2,['Representative'],['NH'],['Federalist'],8-9
B000427,Samuel,Betts,Rossiter,,1787.0,1868.0,1,['Representative'],['NY'],['Democratic Republican'],14-14
B000433,George,Bibb,Mortimer,,1776.0,1859.0,5,['Senator'],['KY'],"['Democratic Republican', 'Jacksonian', 'Republican']",12-23
B000434,William,Bibb,Wyatt,,1781.0,1820.0,7,"['Senator', 'Representative']",['GA'],['Democratic Republican'],9-14
B000441,John,Biddle,,,1792.0,1859.0,1,['Delegate'],['MI'],[],21-21
B000446,Barnabas,Bidwell,,,1763.0,1833.0,2,['Representative'],['MA'],['Democratic Republican'],9-10
B000453,Abijah,Bigelow,,,1775.0,1860.0,3,['Representative'],['MA'],['Federalist'],11-13
B000455,Lewis,Bigelow,,,1785.0,1838.0,1,['Representative'],['MA'],['Federalist'],17-17
B000467,Thomas,Bines,,,,1826.0,1,['Representative'],['NJ'],['Democratic Republican'],13-13
B000474,William,Bingham,,,1752.0,1804.0,4,"['Senator', 'Delegate']",['PA'],['Federalist'],1-6
B000475,Horace,Binney,,,1780.0,1875.0,1,['Representative'],['PA'],['Anti-Jacksonian'],23-23
B000477,John,Bird,,,1768.0,1806.0,2,['Representative'],['NY'],['Federalist'],6-7
B000482,James,Birdsall,,,1783.0,1856.0,1,['Representative'],['NY'],['Democratic Republican'],14-14
B000484,Victory,Birdseye,,,1782.0,1853.0,2,['Representative'],['NY'],"['Democratic Republican', 'Whig']",14-27
B000488,Phanuel,Bishop,,,1739.0,1812.0,4,['Representative'],['MA'],['Democratic Republican'],6-9
B000503,John,Black,,,1800.0,1854.0,4,['Senator'],['MS'],"['Whig', 'Jacksonian', 'Anti-Jacksonian']",22-25
B000512,William,Blackledge,Salter,,1793.0,1856.0,2,['Representative'],['NC'],['Democratic Republican'],16-17
B000511,William,Blackledge,,,,1828.0,4,['Representative'],['NC'],['Democratic Republican'],8-12
B000526,James,Blair,,,1790.0,1834.0,4,['Representative'],['SC'],"['Democratic Republican', 'Jacksonian']",17-23
B000528,John,Blair,,,1790.0,1863.0,6,['Representative'],['TN'],"['Jackson Republican', 'Jacksonian']",18-23
B000530,Daniel,Blaisdell,,,1762.0,1833.0,1,['Representative'],['NH'],['Federalist'],11-11
B000533,John,Blake,,Jr.,1762.0,1826.0,2,['Representative'],['NY'],['Democratic Republican'],9-10
B000534,Thomas,Blake,Holdsworth,,1792.0,1849.0,1,['Representative'],['IN'],['Adams'],20-20
B000546,Theodorick,Bland,,,1742.0,1790.0,3,"['Delegate', 'Representative']",['VA'],['Anti-Administration'],1-2
B000554,Jesse,Bledsoe,,,1776.0,1836.0,1,['Senator'],['KY'],['Democratic Republican'],13-13
B000555,Harmanus,Bleecker,,,1779.0,1849.0,1,['Representative'],['NY'],['Federalist'],12-12
B000563,Timothy,Bloodworth,,,1736.0,1814.0,5,"['Senator', 'Delegate', 'Representative']",['NC'],"['Democratic Republican', 'Anti-Administration']",1-6
B000566,Joseph,Bloomfield,,,1753.0,1823.0,2,['Representative'],['NJ'],['Democratic Republican'],15-16
B000569,Thomas,Blount,,,1759.0,1812.0,6,['Representative'],['NC'],"['Democratic Republican', 'Anti-Administration']",3-12
B000571,William,Blount,Grainger,,1784.0,1827.0,2,['Representative'],['TN'],['Democratic Republican'],14-15
B000570,William,Blount,,,1749.0,1800.0,3,"['Senator', 'Delegate']","['TN', 'NC']",['Democratic Republican'],1-5
B000577,Elijah,Boardman,,,1760.0,1823.0,2,['Senator'],['CT'],['Democratic Republican'],17-18
B000581,Abraham,Bockee,,,1784.0,1865.0,3,['Representative'],['NY'],['Jacksonian'],21-24
B000583,Andrew,Boden,,,,1835.0,2,['Representative'],['PA'],['Democratic Republican'],15-16
B000585,Charles,Bodle,,,1787.0,1835.0,1,['Representative'],['NY'],['Jacksonian'],23-23
B000612,Shadrack,Bond,,,1773.0,1832.0,2,['Delegate'],['IL'],[],12-13
B000628,Ratliff,Boon,,,1781.0,1844.0,6,['Representative'],['IN'],"['Democrat', 'Jacksonian']",19-25
B000641,Charles,Borland,,Jr.,1786.0,1852.0,1,['Representative'],['NY'],['Democratic Republican'],17-17
B000645,Peter,Borst,I.,,1797.0,1848.0,1,['Representative'],['NY'],['Jacksonian'],21-21
B000650,John,Boss,Linscom,Jr.,1780.0,1819.0,2,['Representative'],['RI'],['Federalist'],14-15
B000659,Joseph,Bouck,,,1788.0,1858.0,1,['Representative'],['NY'],['Jacksonian'],22-22
B000660,Thomas,Boude,,,1752.0,1822.0,1,['Representative'],['PA'],['Federalist'],7-7
B000661,Elias,Boudinot,,,1740.0,1821.0,5,"['Delegate', 'Representative']",['NJ'],['Pro-Administration'],1-3
B000662,James,Bouldin,Wood,,1792.0,1854.0,3,['Representative'],['VA'],"['Democrat', 'Jacksonian']",23-25
B000663,Thomas,Bouldin,Tyler,,1781.0,1834.0,3,['Representative'],['VA'],['Jacksonian'],21-23
B000664,Charles,Bouligny,Dominique Joseph,,1773.0,1833.0,3,['Senator'],['LA'],['Adams-Clay Republican'],18-20
B000669,Benjamin,Bourne,,,1755.0,1808.0,4,['Representative'],['RI'],"['Pro-Administration', 'Federalist']",1-4
B000671,Shearjashub,Bourne,,,1746.0,1806.0,2,['Representative'],['MA'],['Pro-Administration'],2-3
B000684,John,Bowen,H.,,1780.0,1822.0,1,['Representative'],['TN'],['Democratic Republican'],13-13
B000691,John,Bowers,Myer,,1772.0,1846.0,1,['Representative'],['NY'],['Federalist'],13-13
B000697,Walter,Bowie,,,1748.0,1810.0,2,['Representative'],['MD'],['Democratic Republican'],7-8
B000714,Adam,Boyd,,,1746.0,1835.0,4,['Representative'],['NJ'],['Democratic Republican'],8-12
B000715,Alexander,Boyd,,,1764.0,1857.0,1,['Representative'],['NY'],['Federalist'],13-13
B000729,John,Boyle,,,1774.0,1835.0,3,['Representative'],['KY'],['Democratic Republican'],8-10
B000731,Jonathan,Brace,,,1754.0,1837.0,2,['Representative'],['CT'],['Federalist'],5-6
B000733,George,Bradbury,,,1770.0,1823.0,2,['Representative'],['MA'],['Federalist'],13-14
B000735,Theophilus,Bradbury,,,1739.0,1803.0,2,['Representative'],['MA'],['Federalist'],4-5
B000739,William,Bradford,,,1729.0,1808.0,3,['Senator'],['RI'],['Pro-Administration'],3-5
B000745,Stephen,Bradley,Row,,1754.0,1830.0,8,['Senator'],['VT'],"['Democratic Republican', 'Anti-Administration']",2-12
B000748,William,Bradley,Czar,,1782.0,1867.0,3,['Representative'],['VT'],"['Democratic Republican', 'Adams', 'Adams-Clay Republican']",13-19
B000763,John,Branch,,,1782.0,1863.0,5,"['Senator', 'Representative']",['NC'],"['Jacksonian', 'Crawford Republican']",18-22
B000783,Samuel,Breck,,,1771.0,1862.0,1,['Representative'],['PA'],['Adams-Clay Federalist'],18-18
B000786,James,Breckinridge,Douglas,,,1849.0,1,['Representative'],['KY'],['Democratic Republican'],17-17
B000785,James,Breckinridge,,,1763.0,1833.0,4,['Representative'],['VA'],['Federalist'],11-14
B000787,John,Breckinridge,,,1760.0,1806.0,3,['Senator'],['KY'],['Democratic Republican'],7-9
B000802,Richard,Brent,,,1757.0,1814.0,6,"['Senator', 'Representative']",['VA'],['Democratic Republican'],4-13
B000803,William,Brent,Leigh,,1784.0,1848.0,3,['Representative'],['LA'],"['Adams', 'Adams-Clay Republican']",18-20
B000808,Joseph,Brevard,,,1766.0,1821.0,1,['Representative'],['SC'],['Democratic Republican'],16-16
B000830,George,Briggs,Nixon,,1796.0,1861.0,6,['Representative'],['MA'],"['Whig', 'Anti-Jacksonian']",22-27
B000833,Elijah,Brigham,,,1751.0,1816.0,3,['Representative'],['MA'],['Federalist'],12-14
B000859,John,Brodhead,Curtis,,1780.0,1859.0,2,['Representative'],['NY'],"['Democrat', 'Jacksonian']",22-25
B000858,John,Brodhead,,,1770.0,1838.0,2,['Representative'],['NH'],['Jacksonian'],21-22
B000875,David,Brooks,,,1756.0,1838.0,1,['Representative'],['NY'],['Federalist'],5-5
B000883,Micah,Brooks,,,1775.0,1857.0,1,['Representative'],['NY'],['Democratic Republican'],14-14
B000888,James,Broom,Madison,,1776.0,1850.0,1,['Representative'],['DE'],['Federalist'],9-9
B000903,Bedford,Brown,,,1795.0,1870.0,6,['Senator'],['NC'],"['Democrat', 'Jacksonian']",21-26
B000904,Benjamin,Brown,,,1756.0,1831.0,1,['Representative'],['MA'],['Federalist'],14-14
B000912,Elias,Brown,,,1793.0,1857.0,1,['Representative'],['MD'],['Jacksonian'],21-21
B000914,Ethan,Brown,Allen,,1776.0,1852.0,2,['Senator'],['OH'],"['Democratic Republican', 'Adams-Clay Republican']",17-18
B000921,James,Brown,,,1766.0,1835.0,6,['Senator'],['LA'],"['Democratic Republican', 'Adams-Clay Republican']",12-18
B000932,John,Brown,W.,,1796.0,1875.0,2,['Representative'],['NY'],['Jacksonian'],23-24
B000929,John,Brown,,,1757.0,1837.0,10,"['Senator', 'Delegate', 'Representative']","['VA', 'KY']","['Democratic Republican', 'Anti-Administration']",1-8
B000926,John,Brown,,,1772.0,1845.0,2,['Representative'],['PA'],"['Democratic Republican', 'Jackson Republican']",17-18
B000928,John,Brown,,,,1815.0,1,['Representative'],['MD'],['Democratic Republican'],11-11
B000927,John,Brown,,,1736.0,1803.0,1,['Representative'],['RI'],['Federalist'],6-6
B000942,Robert,Brown,,,1744.0,1823.0,9,['Representative'],['PA'],['Democratic Republican'],5-13
B000945,Titus,Brown,,,1786.0,1849.0,2,['Representative'],['NH'],['Adams'],19-20
B000947,William,Brown,,,1779.0,1833.0,1,['Representative'],['KY'],['Democratic Republican'],16-16
B000970,Phineas,Bruce,,,1762.0,1809.0,1,['Representative'],['MA'],['Federalist'],8-8
B000983,Henry,Brush,,,1778.0,1855.0,1,['Representative'],['OH'],['Democratic Republican'],16-16
B000986,Henry,Bryan,Hunter,,1786.0,1835.0,2,['Representative'],['TN'],['Democratic Republican'],16-17
B000988,John,Bryan,Heritage,,1798.0,1870.0,2,['Representative'],['NC'],"['Adams', 'Jacksonian']",19-20
B000990,Joseph,Bryan,Hunter,,1782.0,1839.0,2,['Representative'],['NC'],['Democratic Republican'],14-15
B000989,Joseph,Bryan,,,1773.0,1812.0,2,['Representative'],['GA'],['Democratic Republican'],8-9
B000991,Nathan,Bryan,,,1748.0,1798.0,2,['Representative'],['NC'],['Democratic Republican'],4-5
B001005,James,Buchanan,,,1791.0,1868.0,12,"['Senator', 'Representative']",['PA'],"['Democrat', 'Jackson Federalist', 'Jacksonian', 'Federalist']",17-29
B001010,John,Bucher,Conrad,,1792.0,1851.0,1,['Representative'],['PA'],['Jacksonian'],22-22
B001015,Daniel,Buck,Azro Ashley,,1789.0,1841.0,2,['Representative'],['VT'],"['Adams', 'Adams-Clay Republican']",18-20
B001014,Daniel,Buck,,,1753.0,1816.0,1,['Representative'],['VT'],['Federalist'],4-4
B001030,Alexander,Buckner,,,1785.0,1833.0,2,['Senator'],['MO'],['Jacksonian'],22-23
B001033,Richard,Buckner,Aylett,,1763.0,1847.0,3,['Representative'],['KY'],"['Adams', 'Adams-Clay Republican']",18-20
B001042,Joseph,Buffum,,Jr.,1784.0,1874.0,1,['Representative'],['NH'],['Democratic Republican'],16-16
B001046,John,Bull,,,1803.0,1863.0,1,['Representative'],['MO'],['Anti-Jacksonian'],23-23
B001049,Henry,Bullard,Adams,,1788.0,1851.0,3,['Representative'],['LA'],"['Whig', 'Anti-Jacksonian']",22-31
B001051,William,Bulloch,Bellinger,,1777.0,1852.0,1,['Senator'],['GA'],['Democratic Republican'],13-13
B001053,Stephen,Bullock,,,1735.0,1816.0,1,['Representative'],['MA'],['Federalist'],5-5
B001054,Wingfield,Bullock,,,,1821.0,1,['Representative'],['KY'],['Democratic Republican'],17-17
B001058,Samuel,Bunch,,,1786.0,1849.0,2,['Representative'],['TN'],"['Jacksonian', 'Anti-Jacksonian']",23-24
B001065,Rudolph,Bunner,,,1779.0,1837.0,1,['Representative'],['NY'],['Jacksonian'],20-20
B001073,George,Burd,,,1793.0,1844.0,2,['Representative'],['PA'],['Anti-Jacksonian'],22-23
B001081,Dempsey,Burges,,,1751.0,1800.0,2,['Representative'],['NC'],['Democratic Republican'],4-5
B001082,Tristam,Burges,,,1770.0,1853.0,5,['Representative'],['RI'],"['Adams', 'Anti-Jacksonian']",19-23
B001086,Aedanus,Burke,,,1743.0,1802.0,1,['Representative'],['SC'],['Anti-Administration'],1-1
B001109,William,Burleigh,,,1785.0,1827.0,2,['Representative'],['ME'],"['Adams', 'Adams-Clay Republican']",18-19
B001117,Jacob,Burnet,,,1770.0,1853.0,2,['Senator'],['OH'],['Adams'],20-21
B001129,Robert,Burns,,,1792.0,1866.0,2,['Representative'],['NH'],['Jacksonian'],23-24
B001132,Thomas,Burnside,,,1782.0,1851.0,1,['Representative'],['PA'],['Democratic Republican'],14-14
B001133,Aaron,Burr,,,1756.0,1836.0,3,['Senator'],['NY'],['Anti-Administration'],2-4
B001137,James,Burrill,,Jr.,1772.0,1820.0,2,['Senator'],['RI'],['Federalist'],15-16
B001140,Daniel,Burrows,,,1766.0,1858.0,1,['Representative'],['CT'],['Democratic Republican'],17-17
B001152,Hutchins,Burton,Gordon,,1782.0,1836.0,3,['Representative'],['NC'],"['Democratic Republican', 'Crawford Republican']",16-18
B001160,William,Burwell,Armisted,,1780.0,1821.0,8,['Representative'],['VA'],['Democratic Republican'],9-16
B001176,Ezra,Butler,,,1763.0,1838.0,1,['Representative'],['VT'],['Democratic Republican'],13-13
B001181,Josiah,Butler,,,1779.0,1854.0,3,['Representative'],['NH'],['Democratic Republican'],15-17
B001186,Pierce,Butler,,,1744.0,1822.0,7,"['Senator', 'Delegate']",['SC'],"['Democratic Republican', 'Pro-Administration', 'Anti-Administration']",1-8
B001190,Thomas,Butler,,,1785.0,1847.0,2,['Representative'],['LA'],['Democratic Republican'],15-16
B001194,William,Butler,,,1759.0,1821.0,6,['Representative'],['SC'],['Democratic Republican'],7-12
B001198,Samuel,Butman,,,1788.0,1864.0,2,['Representative'],['ME'],"['Adams', 'Anti-Jacksonian']",20-21
B001204,Jesse,Bynum,Atherton,,1797.0,1868.0,4,['Representative'],['NC'],"['Democrat', 'Jacksonian']",23-26
C000005,Samuel,Cabell,Jordan,,1756.0,1818.0,4,['Representative'],['VA'],['Democratic Republican'],4-7
C000009,George,Cabot,,,1752.0,1823.0,3,['Senator'],['MA'],['Pro-Administration'],2-4
C000012,Lambert,Cadwalader,,,1742.0,1823.0,3,"['Delegate', 'Representative']",['NJ'],['Pro-Administration'],1-3
C000014,Daniel,Cady,,,1773.0,1859.0,1,['Representative'],['NY'],['Federalist'],14-14
C000015,John,Cady,Watts,,1790.0,1854.0,1,['Representative'],['NY'],['Adams-Clay Republican'],18-18
C000018,Harry,Cage,,,,1859.0,1,['Representative'],['MS'],['Jacksonian'],23-23
C000020,William,Cahoon,,,1774.0,1833.0,2,['Representative'],['VT'],['Anti-Masonic'],21-22
C000033,James,Caldwell,,,1770.0,1838.0,2,['Representative'],['OH'],['Democratic Republican'],13-14
C000043,John,Calhoon,,,1797.0,,3,['Representative'],['KY'],"['Whig', 'Adams', 'Anti-Jacksonian']",20-25
C000044,John,Calhoun,Caldwell,,1782.0,1850.0,13,"['Senator', 'Representative']",['SC'],"['Democratic Republican', 'Democrat', 'Nullifier']",12-31
C000045,Joseph,Calhoun,,,1750.0,1817.0,2,['Representative'],['SC'],['Democratic Republican'],10-11
C000049,Jacob,Call,,,,1826.0,1,['Representative'],['IN'],['Jackson Republican'],18-18
C000050,Richard,Call,Keith,,1792.0,1862.0,1,['Delegate'],['FL'],[],18-18
C000061,Churchill,Cambreleng,Caldom,,1786.0,1862.0,9,['Representative'],['NY'],"['Democratic Republican', 'Jacksonian', 'Democrat', 'Crawford Republican']",17-25
C000076,Alexander,Campbell,,,1779.0,1857.0,2,['Senator'],['OH'],['Democratic Republican'],11-12
C000083,George,Campbell,Washington,,1769.0,1848.0,7,"['Senator', 'Representative']",['TN'],['Democratic Republican'],8-15
C000095,John,Campbell,Wilson,,1782.0,1833.0,5,['Representative'],['OH'],"['Democratic Republican', 'Adams', 'Jackson Republican']",15-19
C000090,John,Campbell,,,,1845.0,5,['Representative'],['SC'],"['Democrat', 'Jacksonian', 'Nullifier']",21-28
C000091,John,Campbell,,,1765.0,1828.0,5,['Representative'],['MD'],['Federalist'],7-11
C000098,Robert,Campbell,Blair,,1791.0,1862.0,3,['Representative'],['SC'],"['Jackson Republican', 'Nullifier']",18-24
C000099,Samuel,Campbell,,,1773.0,1853.0,1,['Representative'],['NY'],['Democratic Republican'],17-17
C000123,Newton,Cannon,,,1781.0,1841.0,4,['Representative'],['TN'],['Democratic Republican'],13-17
C000131,Hugh,Caperton,,,1781.0,1847.0,1,['Representative'],['VA'],['Federalist'],13-13
C000148,Peter,Carleton,,,1755.0,1828.0,1,['Representative'],['NH'],['Democratic Republican'],10-10
C000160,Richard,Carmichael,Bennett,,1807.0,1884.0,1,['Representative'],['MD'],['Jacksonian'],23-23
C000163,Thomas,Carnes,Petters,,1762.0,1822.0,1,['Representative'],['GA'],['Anti-Administration'],3-3
C000175,Francis,Carr,,,1751.0,1821.0,1,['Representative'],['MA'],['Democratic Republican'],12-12
C000176,James,Carr,,,1777.0,1818.0,1,['Representative'],['MA'],['Federalist'],14-14
C000177,John,Carr,,,1793.0,1845.0,4,['Representative'],['IN'],"['Democrat', 'Jacksonian']",22-26
C000185,Charles,Carroll,,,1737.0,1832.0,3,"['Senator', 'Delegate']",['MD'],['Pro-Administration'],1-2
C000187,Daniel,Carroll,,,1730.0,1796.0,3,"['Delegate', 'Representative']",['MD'],['Pro-Administration'],1-2
C000193,Samuel,Carson,Price,,1798.0,1838.0,4,['Representative'],['NC'],['Jacksonian'],19-22
C000197,John,Carter,,,1792.0,1850.0,4,['Representative'],['SC'],"['Democratic Republican', 'Jackson Republican', 'Jacksonian']",17-20
C000212,George,Cary,,,1789.0,1843.0,2,['Representative'],['GA'],"['Jacksonian', 'Crawford Republican']",18-19
C000222,Walter,Case,,,1776.0,1859.0,1,['Representative'],['NY'],['Democratic Republican'],16-16
C000226,Levi,Casey,,,1752.0,1807.0,2,['Representative'],['SC'],['Democratic Republican'],8-9
C000230,Zadok,Casey,,,1796.0,1862.0,5,['Representative'],['IL'],"['Democrat', 'Jacksonian', 'Independent Democrat']",23-27
C000234,George,Cassedy,,,1783.0,1842.0,3,['Representative'],['NJ'],"['Democratic Republican', 'Jackson Republican', 'Jacksonian']",17-19
C000279,John,Chamberlain,Curtis,,1772.0,1834.0,1,['Representative'],['NH'],['Federalist'],11-11
C000280,William,Chamberlain,,,1755.0,1828.0,2,['Representative'],['VT'],['Federalist'],8-11
C000281,David,Chambers,,,1780.0,1864.0,1,['Representative'],['OH'],['Democratic Republican'],17-17
C000282,Ezekiel,Chambers,Forman,,1788.0,1867.0,5,['Senator'],['MD'],['Adams'],19-23
C000283,George,Chambers,,,1786.0,1866.0,2,['Representative'],['PA'],['Anti-Masonic'],23-24
C000284,Henry,Chambers,H.,,1790.0,1826.0,1,['Senator'],['AL'],['Jacksonian'],19-19
C000285,John,Chambers,,,1780.0,1852.0,3,['Representative'],['KY'],"['Whig', 'Adams', 'Anti-Jacksonian']",20-25
C000288,Epaphroditus,Champion,,,1756.0,1834.0,5,['Representative'],['CT'],['Federalist'],10-14
C000289,Christopher,Champlin,Grant,,1768.0,1840.0,4,"['Senator', 'Representative']",['RI'],['Federalist'],5-12
C000291,John,Chandler,,,1762.0,1841.0,7,"['Senator', 'Representative']","['ME', 'MA']","['Democratic Republican', 'Jacksonian', 'Crawford Republican']",9-20
C000294,Thomas,Chandler,,,1772.0,1866.0,2,['Representative'],['NH'],['Jacksonian'],21-22
C000300,John,Chaney,,,1790.0,1881.0,3,['Representative'],['OH'],"['Democrat', 'Jacksonian']",23-25
C000313,John,Chapman,,,1740.0,1800.0,1,['Representative'],['PA'],['Federalist'],5-5
C000320,John,Chappell,Joel,,1782.0,1871.0,2,['Representative'],['SC'],['Democratic Republican'],13-14
C000325,Dudley,Chase,,,1771.0,1846.0,6,['Senator'],['VT'],"['Democratic Republican', 'Anti-Jacksonian']",13-21
C000333,Samuel,Chase,,,,1838.0,1,['Representative'],['NY'],['Adams'],20-20
C000350,Langdon,Cheves,,,1776.0,1857.0,3,['Representative'],['SC'],['Democratic Republican'],11-13
C000355,Timothy,Childs,,,1785.0,1847.0,4,['Representative'],['NY'],"['Whig', 'Anti-Jacksonian', 'Anti-Masonic']",21-27
C000359,Thomas,Chilton,,,1798.0,1854.0,3,['Representative'],['KY'],"['Jacksonian', 'Anti-Jacksonian']",20-23
C000362,Joseph,Chinn,William,,1798.0,1840.0,2,['Representative'],['VA'],['Jacksonian'],22-23
C000366,Daniel,Chipman,,,1765.0,1850.0,1,['Representative'],['VT'],['Federalist'],14-14
C000369,Nathaniel,Chipman,,,1752.0,1843.0,3,['Senator'],['VT'],['Federalist'],5-7
C000372,Martin,Chittenden,,,1763.0,1840.0,5,['Representative'],['VT'],['Federalist'],8-12
C000375,Rufus,Choate,,,1799.0,1859.0,5,"['Senator', 'Representative']",['MA'],"['Whig', 'Anti-Jacksonian']",22-28
C000382,Gabriel,Christie,,,1755.0,1808.0,3,['Representative'],['MD'],"['Democratic Republican', 'Anti-Administration']",3-6
C000394,Bradbury,Cilley,,,1760.0,1831.0,2,['Representative'],['NH'],['Federalist'],13-14
C000399,Clifton,Clagett,,,1762.0,1829.0,3,['Representative'],['NH'],"['Democratic Republican', 'Federalist']",8-16
C000403,John,Claiborne,,,1777.0,1808.0,2,['Representative'],['VA'],['Democratic Republican'],9-10
C000405,Nathaniel,Claiborne,Herbert,,1777.0,1859.0,6,['Representative'],['VA'],"['Jacksonian', 'Anti-Jacksonian']",19-24
C000407,Thomas,Claiborne,,,1780.0,1856.0,1,['Representative'],['TN'],['Democratic Republican'],15-15
C000406,Thomas,Claiborne,,,1749.0,1812.0,5,['Representative'],['VA'],"['Democratic Republican', 'Anti-Administration']",3-8
C000408,William,Claiborne,Charles Cole,,1775.0,1817.0,3,"['Senator', 'Representative']","['TN', 'LA']",['Democratic Republican'],5-15
C000418,Abraham,Clark,,,1726.0,1794.0,4,"['Delegate', 'Representative']",['NJ'],['Pro-Administration'],1-3
C000424,Christopher,Clark,Henderson,,1767.0,1828.0,2,['Representative'],['VA'],['Democratic Republican'],8-9
C000426,Daniel,Clark,,,1766.0,1813.0,2,['Delegate'],['OL'],[],9-10
C000438,James,Clark,West,,1779.0,1843.0,1,['Representative'],['NC'],['Democratic Republican'],14-14
C000436,James,Clark,,,1779.0,1839.0,5,['Representative'],['KY'],"['Democratic Republican', 'Adams', 'Anti-Jacksonian']",13-21
C000443,John,Clark,Chamberlain,,1793.0,1852.0,4,['Representative'],['NY'],"['Democrat', 'Whig', 'Jacksonian']",20-27
C000447,Lot,Clark,,,1788.0,1862.0,1,['Representative'],['NY'],['Crawford Republican'],18-18
